code,name,market,sector,theme
2935,ピックルスホールディングス,Prime,食料品,内需・ディフェンシブ
2936,ベースフード,Growth,食料品,内需・ディフェンシブ
2937,サンクゼール,Growth,食料品,内需・ディフェンシブ
2938,オカムラ食品工業,Standard,食料品,内需・ディフェンシブ
2961,日本調理機,Standard,金属製品,内需・ディフェンシブ
2962,テクニスコ,Standard,金属製品,内需・ディフェンシブ
2970,ＧＬＣ　ＧＲＯＵＰ,Standard,不動産業,内需・ディフェンシブ
2975,スター・マイカ・ホールディングス,Prime,不動産業,内需・ディフェンシブ
2978,ツクルバ,Growth,不動産業,内需・ディフェンシブ
2980,ＳＲＥホールディングス,Prime,不動産業,内需・ディフェンシブ
2981,ランディックス,Growth,不動産業,内需・ディフェンシブ
2982,ＡＤワークスグループ,Prime,不動産業,内需・ディフェンシブ
2983,アールプランナー,Growth,不動産業,内需・ディフェンシブ
2984,ヤマイチエステート,Standard,不動産業,内需・ディフェンシブ
2985,ファーストステージ,PRO,不動産業,内需・ディフェンシブ
2986,ＬＡホールディングス,Growth,不動産業,内需・ディフェンシブ
2990,アイダ設計,PRO,不動産業,内需・ディフェンシブ
2991,ランドネット,Standard,不動産業,内需・ディフェンシブ
2992,アーバンライク,PRO,不動産業,内需・ディフェンシブ
2993,長栄,Standard,不動産業,内需・ディフェンシブ
2994,アンサーホールディングス,PRO,不動産業,内需・ディフェンシブ
2995,ジェイレックス・コーポレーション,PRO,不動産業,内需・ディフェンシブ
2997,ストレージ王,Growth,不動産業,内需・ディフェンシブ
2998,クリアル,Growth,不動産業,内需・ディフェンシブ
2999,ホームポジション,Standard,不動産業,内需・ディフェンシブ
3001,片倉工業,Standard,繊維製品,内需・ディフェンシブ
3002,グンゼ,Prime,繊維製品,内需・ディフェンシブ
3003,ヒューリック,Prime,不動産業,内需・ディフェンシブ
3004,神栄,Standard,卸売業,内需・ディフェンシブ
3010,ポラリス・ホールディングス,Standard,サービス業,サービス
3011,バナーズ,Standard,小売業,内需・ディフェンシブ
3020,アプライド,Standard,小売業,内需・ディフェンシブ
3021,パシフィックネット,Standard,サービス業,サービス
3023,ラサ商事,Standard,卸売業,内需・ディフェンシブ
3024,クリエイト,Standard,卸売業,内需・ディフェンシブ
3028,アルペン,Prime,小売業,内需・ディフェンシブ
3030,ハブ,Standard,小売業,内需・ディフェンシブ
3031,ラクーンホールディングス,Prime,情報・通信業,DX・SaaS
3034,クオールホールディングス,Prime,小売業,内需・ディフェンシブ
3035,ケイティケイ,Standard,卸売業,内需・ディフェンシブ
3036,アルコニックス,Prime,卸売業,内需・ディフェンシブ
3038,神戸物産,Prime,卸売業,内需・ディフェンシブ
3040,ソリトンシステムズ,Prime,情報・通信業,DX・SaaS
3041,ビューティカダンホールディングス,Standard,卸売業,内需・ディフェンシブ
3042,セキュアヴェイル,Standard,情報・通信業,DX・SaaS
3045,カワサキ,Standard,卸売業,内需・ディフェンシブ
3046,ジンズホールディングス,Prime,小売業,内需・ディフェンシブ
3048,ビックカメラ,Prime,小売業,内需・ディフェンシブ
3050,ＤＣＭホールディングス,Prime,小売業,内需・ディフェンシブ
3053,ペッパーフードサービス,Standard,小売業,内需・ディフェンシブ
3054,ハイパー,Standard,卸売業,内需・ディフェンシブ
3058,三洋堂ホールディングス,Standard,小売業,内需・ディフェンシブ
3059,ヒラキ,Standard,小売業,内需・ディフェンシブ
3063,ジェイグループホールディングス,Growth,小売業,内需・ディフェンシブ
3064,ＭｏｎｏｔａＲＯ,Prime,小売業,内需・ディフェンシブ
3065,ライフフーズ,Standard,小売業,内需・ディフェンシブ
3067,東京一番フーズ,Standard,小売業,内需・ディフェンシブ
3068,ＷＤＩ,Standard,小売業,内需・ディフェンシブ
3069,ＪＦＬＡホールディングス,Standard,食料品,内需・ディフェンシブ
3070,ジェリービーンズグループ,Growth,卸売業,内需・ディフェンシブ
3071,ストリーム,Standard,小売業,内需・ディフェンシブ
3075,銚子丸,Standard,小売業,内需・ディフェンシブ
3076,あい　ホールディングス,Prime,卸売業,内需・ディフェンシブ
3077,ホリイフードサービス,Standard,小売業,内需・ディフェンシブ
3079,ディーブイエックス,Standard,卸売業,内需・ディフェンシブ
3080,ジェーソン,Standard,小売業,内需・ディフェンシブ
3082,きちりホールディングス,Standard,小売業,内需・ディフェンシブ
3083,スターシーズ,Standard,小売業,内需・ディフェンシブ
3086,Ｊ．フロント　リテイリング,Prime,小売業,内需・ディフェンシブ
3087,ドトール・日レスホールディングス,Prime,小売業,内需・ディフェンシブ
3088,マツキヨココカラ＆カンパニー,Prime,小売業,内需・ディフェンシブ
3089,テクノアルファ,Standard,卸売業,内需・ディフェンシブ
3091,ブロンコビリー,Prime,小売業,内需・ディフェンシブ
3092,ＺＯＺＯ,Prime,小売業,EC・物流
3093,トレジャー・ファクトリー,Prime,小売業,内需・ディフェンシブ
3096,オーシャンシステム,Standard,小売業,内需・ディフェンシブ
3097,物語コーポレーション,Prime,小売業,内需・ディフェンシブ
3099,三越伊勢丹ホールディングス,Prime,小売業,内需・ディフェンシブ
3101,東洋紡,Prime,化学,半導体関連
3103,ユニチカ,Prime,繊維製品,内需・ディフェンシブ
3104,富士紡ホールディングス,Prime,繊維製品,内需・ディフェンシブ
3105,日清紡ホールディングス,Prime,電気機器,半導体関連
3106,倉敷紡績,Prime,繊維製品,内需・ディフェンシブ
3107,ダイワボウホールディングス,Prime,卸売業,内需・ディフェンシブ
3109,シキボウ,Prime,繊維製品,内需・ディフェンシブ
3110,日東紡績,Prime,ガラス・土石製品,内需・ディフェンシブ
3111,オーミケンシ,Standard,繊維製品,内需・ディフェンシブ
3113,ＵＮＩＶＡ・Ｏａｋホールディングス,Standard,証券、商品先物取引業,フィンテック・暗号資産
3116,トヨタ紡織,Prime,輸送用機器,内需・ディフェンシブ
3121,マーチャント・バンカーズ,Standard,サービス業,サービス
3123,サイボー,Standard,繊維製品,内需・ディフェンシブ
3131,シンデン・ハイテックス,Standard,卸売業,内需・ディフェンシブ
3132,マクニカホールディングス,Prime,卸売業,内需・ディフェンシブ
3133,海帆,Growth,小売業,内需・ディフェンシブ
3134,Ｈａｍｅｅ,Standard,小売業,内需・ディフェンシブ
3135,マーケットエンタープライズ,Standard,小売業,内需・ディフェンシブ
3137,ファンデリー,Growth,小売業,内需・ディフェンシブ
3138,富士山マガジンサービス,Standard,小売業,内需・ディフェンシブ
3139,ラクト・ジャパン,Prime,卸売業,内需・ディフェンシブ
3140,ＢＲＵＮＯ,Growth,卸売業,内需・ディフェンシブ
3143,オーウイル,Standard,卸売業,内需・ディフェンシブ
3148,クリエイトＳＤホールディングス,Prime,小売業,内需・ディフェンシブ
3150,グリムス,Prime,電気・ガス業,環境・再エネ
3151,バイタルケーエスケー・ホールディングス,Prime,卸売業,内需・ディフェンシブ
3153,八洲電機,Prime,卸売業,内需・ディフェンシブ
3154,メディアスホールディングス,Prime,卸売業,内需・ディフェンシブ
3156,レスター,Prime,卸売業,内需・ディフェンシブ
3157,ジオリーブグループ,Standard,卸売業,内需・ディフェンシブ
3159,丸善ＣＨＩホールディングス,Standard,小売業,内需・ディフェンシブ
3160,大光,Standard,卸売業,内需・ディフェンシブ
3161,アゼアス,Standard,卸売業,内需・ディフェンシブ
3166,ＯＣＨＩホールディングス,Standard,卸売業,内需・ディフェンシブ
3167,ＴＯＫＡＩホールディングス,Prime,卸売業,内需・ディフェンシブ
3168,ＭＥＲＦ,Standard,卸売業,内需・ディフェンシブ
3169,ミサワ,Standard,小売業,内需・ディフェンシブ
3172,ティーライフ,Standard,小売業,内需・ディフェンシブ
3173,Ｃｏｍｉｎｉｘ,Standard,卸売業,内需・ディフェンシブ
3174,ハピネス・アンド・ディ,Standard,小売業,内需・ディフェンシブ
3175,エー・ピーホールディングス,Standard,小売業,内需・ディフェンシブ
3176,三洋貿易,Prime,卸売業,内需・ディフェンシブ
3177,ありがとうサービス,Standard,小売業,内需・ディフェンシブ
3178,チムニー,Standard,小売業,内需・ディフェンシブ
3179,シュッピン,Prime,小売業,内需・ディフェンシブ
3180,ビューティガレージ,Prime,卸売業,内需・ディフェンシブ
3181,買取王国,Standard,小売業,内需・ディフェンシブ
3182,オイシックス・ラ・大地,Prime,小売業,内需・ディフェンシブ
3183,ウイン・パートナーズ,Prime,卸売業,内需・ディフェンシブ
3184,ＩＣＤＡホールディングス,Standard,小売業,内需・ディフェンシブ
3185,夢展望,Growth,小売業,内需・ディフェンシブ
3186,ネクステージ,Prime,小売業,内需・ディフェンシブ
3187,ミラタップ,Growth,小売業,内需・ディフェンシブ
3189,ＡＮＡＰホールディングス,Standard,小売業,内需・ディフェンシブ
3190,ホットマン,Standard,小売業,内需・ディフェンシブ
3191,ジョイフル本田,Prime,小売業,内需・ディフェンシブ
3192,白鳩,Standard,小売業,内需・ディフェンシブ
3193,エターナルホスピタリティグループ,Prime,小売業,内需・ディフェンシブ
3195,ジェネレーションパス,Growth,小売業,内需・ディフェンシブ
3196,ホットランドホールディングス,Prime,小売業,内需・ディフェンシブ
3197,すかいらーくホールディングス,Prime,小売業,内需・ディフェンシブ
3198,ＳＦＰホールディングス,Prime,小売業,内需・ディフェンシブ
3199,綿半ホールディングス,Prime,小売業,内需・ディフェンシブ
3201,日本毛織,Prime,繊維製品,内需・ディフェンシブ
3202,ダイトウボウ,Standard,繊維製品,内需・ディフェンシブ
3204,トーア紡コーポレーション,Standard,繊維製品,内需・ディフェンシブ
3205,ダイドーリミテッド,Standard,繊維製品,内需・ディフェンシブ
3221,ヨシックスホールディングス,Prime,小売業,内需・ディフェンシブ
3222,ユナイテッド・スーパーマーケット・ホールディングス,Standard,小売業,内需・ディフェンシブ
